input_address,candidate_address,score,x,y,HouseNumber,StreetName,StreetType,UnitNumber,Locality,State,Postcode,Valuation,SystemValuation,Ref_ID,Addr_type
"2 VIEW, Aberfoyle Park, SA","UNIT 1 2 VIEW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6002409813615,-35.0743370723336,2,VIEW,COURT,1,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,146042700*,693931,466428,Address
"2 VIEW, Aberfoyle Park, SA","UNIT 2 2 VIEW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6003793979271,-35.07421350218186,2,VIEW,COURT,2,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460428002,693932,466429,Address
"3 VIEW, Aberfoyle Park, SA","3 VIEW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60038539647815,-35.07459695955806,3,VIEW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460429005,241777,138196,Address
"4 VIEW, Aberfoyle Park, SA","4 VIEW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6003126640466,-35.074804659388334,4,VIEW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460430006,241778,140996,Address
"5 VIEW, Aberfoyle Park, SA","5 VIEW COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60005832548188,-35.07482895352011,5,VIEW,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460431009,241779,140997,Address
"1 VINE, Aberfoyle Park, SA","1 VINE STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60342171305842,-35.0600662194462,1,VINE,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458498060,1873810,1156121,Address
"3 VINE, Aberfoyle Park, SA","3 VINE STREET, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60356477850107,-35.05997174226709,3,VINE,STREET,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145849801*,1873809,1154898,Address
"10 VINTAGE, Aberfoyle Park, SA","10 VINTAGE COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6077336215205,-35.06257661306272,10,VINTAGE,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456353001,239453,143358,Address
"12 VINTAGE, Aberfoyle Park, SA","12 VINTAGE COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60800130686135,-35.06270693158439,12,VINTAGE,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456352009,679756,455769,Address
"2 VINTAGE, Aberfoyle Park, SA","2 VINTAGE COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6071357159441,-35.062009899951796,2,VINTAGE,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456357002,239457,143360,Address
"3 VINTAGE, Aberfoyle Park, SA","3 VINTAGE COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60758500741812,-35.06181074805677,3,VINTAGE,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456349002,239450,143356,Address
"4 VINTAGE, Aberfoyle Park, SA","4 VINTAGE COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60726918370509,-35.06214036843724,4,VINTAGE,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456356309,923450,600561,Address
"5 VINTAGE, Aberfoyle Park, SA","5 VINTAGE COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6078011052199,-35.061940016832004,5,VINTAGE,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456350003,239451,143357,Address
"6 VINTAGE, Aberfoyle Park, SA","6 VINTAGE COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60741314893042,-35.062276085654865,6,VINTAGE,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456355306,923451,1240662,Address
"7 VINTAGE, Aberfoyle Park, SA","7 VINTAGE COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60809023538073,-35.062252391378195,7,VINTAGE,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456351006,695855,1216147,Address
"8 VINTAGE, Aberfoyle Park, SA","8 VINTAGE COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60754766643782,-35.062441495700206,8,VINTAGE,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1456354004,239454,143359,Address
"1 WALTERS, Aberfoyle Park, SA","1 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60221975339076,-35.068452793676194,1,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457231057,1865104,1181391,Address
"10 WALTERS, Aberfoyle Park, SA","10 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60111077126447,-35.06885664612597,10,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457256000,234858,146275,Address
"11 WALTERS, Aberfoyle Park, SA","11 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60202180120595,-35.06927789437381,11,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457235007,234837,146257,Address
"12 WALTERS, Aberfoyle Park, SA","12 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60089182415098,-35.068844649023866,12,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457255008,234857,146274,Address
"13 WALTERS, Aberfoyle Park, SA","13 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60182819797066,-35.06937747032133,13,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457237053,732707,480582,Address
"14 WALTERS, Aberfoyle Park, SA","14 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60067302700122,-35.06883265192175,14,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457254005,234856,146273,Address
"15 WALTERS, Aberfoyle Park, SA","15 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60160370219742,-35.069372971408036,15,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457237109,732708,480583,Address
"16 WALTERS, Aberfoyle Park, SA","16 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60045407988773,-35.068820654819646,16,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457253002,234855,146272,Address
"17 WALTERS, Aberfoyle Park, SA","17 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6013760571849,-35.06936202405236,17,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457238005,234840,146258,Address
"18 WALTERS, Aberfoyle Park, SA","18 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60022973407825,-35.06880835778998,18,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145725200*,234854,146271,Address
"19 WALTERS, Aberfoyle Park, SA","19 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60114691253457,-35.069342978652756,19,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457239008,234841,146259,Address
"2 WALTERS, Aberfoyle Park, SA","2 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6017643134019,-35.068432248638835,2,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145726000*,234862,146278,Address
"20 WALTERS, Aberfoyle Park, SA","20 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59999459087692,-35.068795460905214,20,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457251007,234853,1188734,Address
"21 WALTERS, Aberfoyle Park, SA","21 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60091791784805,-35.06932423318071,21,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457240009,234842,146260,Address
"22 WALTERS, Aberfoyle Park, SA","22 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5997483503561,-35.068782114129114,22,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457250004,234852,146270,Address
"23 WALTERS, Aberfoyle Park, SA","23 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60068877319776,-35.06930503781734,23,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457241001,234843,146261,Address
"24 WALTERS, Aberfoyle Park, SA","24 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59949431171893,-35.06875961956266,24,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457249003,234851,146269,Address
"25 WALTERS, Aberfoyle Park, SA","25 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60045962854744,-35.06928629234529,25,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457242004,234844,146205,Address
"27 WALTERS, Aberfoyle Park, SA","27 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60023063386092,-35.06926739690947,27,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457243007,234845,146206,Address
"29 WALTERS, Aberfoyle Park, SA","29 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60000148921063,-35.06924835150986,29,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,145724400*,234846,146207,Address
"3 WALTERS, Aberfoyle Park, SA","3 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60225199560267,-35.068600507995924,3,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457232009,234833,142834,Address
"31 WALTERS, Aberfoyle Park, SA","31 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59977234456034,-35.06922945607404,31,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457245002,234847,146265,Address
"33 WALTERS, Aberfoyle Park, SA","33 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59954544936667,-35.069214909587735,33,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457246005,234848,146266,Address
"35 WALTERS, Aberfoyle Park, SA","35 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.599283012758,-35.06920171277541,35,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457247008,234849,146267,Address
"4 WALTERS, Aberfoyle Park, SA","4 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6016755348463,-35.06868313803671,4,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457259009,234861,146277,Address
"5 WALTERS, Aberfoyle Park, SA","5 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60229113614832,-35.06879891007207,5,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457233001,234834,142835,Address
"6 WALTERS, Aberfoyle Park, SA","6 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60157086013038,-35.06892412982534,6,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457258102,967160,624818,Address
"6A WALTERS, Aberfoyle Park, SA","6A WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60178710789592,-35.06889308732363,6A,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457258209,967161,624819,Address
"6A WALTERS, Aberfoyle Park, SA","6 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.60157086013038,-35.06892412982534,6,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457258102,967160,624818,Address
"8 WALTERS, Aberfoyle Park, SA","8 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60133046819686,-35.06887704119956,8,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457257003,234859,146276,Address
"9 WALTERS, Aberfoyle Park, SA","9 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60218331219312,-35.069141727264864,9,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457234004,234836,146256,Address
"LOT797 WALTERS, Aberfoyle Park, SA","LOT 797 WALTERS CRESCENT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.59911460343716,-35.06893297768815,LOT 797,WALTERS,CRESCENT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457248000,234850,146268,Address
"1 WATTLE, Aberfoyle Park, SA","1 WATTLE COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6012280429376,-35.066354050625826,1,WATTLE,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457316501,1060645,682460,Address
"2 WATTLE, Aberfoyle Park, SA","2 WATTLE COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60137500743843,-35.06654045559986,2,WATTLE,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457317002,240887,134996,Address
"3 WATTLE, Aberfoyle Park, SA","3 WATTLE COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60147893233548,-35.06676000256847,3,WATTLE,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457318005,240886,134995,Address
"4 WATTLE, Aberfoyle Park, SA","4 WATTLE COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60130407457223,-35.06691071616373,4,WATTLE,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457319008,240885,144435,Address
"5 WATTLE, Aberfoyle Park, SA","5 WATTLE COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6009792530326,-35.06696050413749,5,WATTLE,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457320009,240884,144434,Address
"6 WATTLE, Aberfoyle Park, SA","6 WATTLE COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60082643994446,-35.0668010926432,6,WATTLE,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457321001,240883,144433,Address
"1 WILLOW, Aberfoyle Park, SA","1 WILLOW WAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61052639692795,-35.0718583210739,1,WILLOW,WAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457858001,731703,1216172,Address
"10 WILLOW, Aberfoyle Park, SA","10 WILLOW WAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60990239765445,-35.07186581926271,10,WILLOW,WAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457867004,731712,464732,Address
"2 WILLOW, Aberfoyle Park, SA","2 WILLOW WAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61039082967412,-35.07206257173732,2,WILLOW,WAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457859004,731704,493167,Address
"3 WILLOW, Aberfoyle Park, SA","3 WILLOW WAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61029920180675,-35.072204287506,3,WILLOW,WAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457860013,1206063,1268525,Address
"3A WILLOW, Aberfoyle Park, SA","3A WILLOW WAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6102404160064,-35.0722944157356,3A,WILLOW,WAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457860259,1206064,1076212,Address
"3A WILLOW, Aberfoyle Park, SA","3 WILLOW WAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.61029920180675,-35.072204287506,3,WILLOW,WAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457860013,1206063,1268525,Address
"4 WILLOW, Aberfoyle Park, SA","4 WILLOW WAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.6101838796627,-35.072432982264964,4,WILLOW,WAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457861008,731706,493168,Address
"5 WILLOW, Aberfoyle Park, SA","5 WILLOW WAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.61009465121577,-35.072667825538765,5,WILLOW,WAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457862000,731707,493458,Address
"6 WILLOW, Aberfoyle Park, SA","6 WILLOW WAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.609665304924,-35.07276710155873,6,WILLOW,WAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457863003,731708,493459,Address
"7 WILLOW, Aberfoyle Park, SA","7 WILLOW WAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60953198712681,-35.07253660723444,7,WILLOW,WAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457864006,731709,493460,Address
"8 WILLOW, Aberfoyle Park, SA","8 WILLOW WAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60963381253097,-35.07227102138648,8,WILLOW,WAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457865009,731710,493461,Address
"9 WILLOW, Aberfoyle Park, SA","9 WILLOW WAY, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60977312887923,-35.07206182191844,9,WILLOW,WAY,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1457866001,731711,464731,Address
"1 WILMA, Aberfoyle Park, SA","1 WILMA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59047773966438,-35.07021366833839,1,WILMA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458807302,951513,621805,Address
"1-3A WILMA, Aberfoyle Park, SA","3A WILMA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",57.74,138.59045764451835,-35.070038060756254,3A,WILMA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458807708,1191977,1087771,Address
"2 WILMA, Aberfoyle Park, SA","2 WILMA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59092463171797,-35.07008514938204,2,WILMA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458805059,877024,568336,Address
"2A WILMA, Aberfoyle Park, SA","2A WILMA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.591229058184,-35.07005650630075,2A,WILMA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458805104,877025,568337,Address
"2A WILMA, Aberfoyle Park, SA","2 WILMA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.59092463171797,-35.07008514938204,2,WILMA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458805059,877024,568336,Address
"3 WILMA, Aberfoyle Park, SA","3 WILMA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59046724220002,-35.070116041919974,3,WILMA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458807505,1191978,1056574,Address
"3A WILMA, Aberfoyle Park, SA","3A WILMA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59045764451835,-35.070038060756254,3A,WILMA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458807708,1191977,1087771,Address
"3A WILMA, Aberfoyle Park, SA","3 WILMA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.59046724220002,-35.070116041919974,3,WILMA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458807505,1191978,1056574,Address
"LOT98 WILMA, Aberfoyle Park, SA","LOT 98 WILMA COURT, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.5913401813423,-35.07044836164842,LOT 98,WILMA,COURT,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1458806107,867470,592399,Address
"101 WINDEBANKS, Aberfoyle Park, SA","101 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.59611142885146,-35.080311479220605,101,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460810252,773786,499345,Address
"11A WINDEBANKS, Aberfoyle Park, SA","11A WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5855893704459,-35.080813108052574,11A,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459287126,959438,623636,Address
"11B WINDEBANKS, Aberfoyle Park, SA","11B WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58567859889283,-35.08080800928418,11B,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459287142,959439,623637,Address
"13 WINDEBANKS, Aberfoyle Park, SA","13 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.5857732260357,-35.08080261058823,13,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459287302,1022120,657614,Address
"13 WINDEBANKS, Aberfoyle Park, SA","1-3 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.58439130983643,-35.08078161565954,1-3,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459280063,1162380,1043848,Address
"13 WINDEBANKS, Aberfoyle Park, SA","153 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.60106068336316,-35.08096772070602,153,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460965967,743141,479498,Address
"13 WINDEBANKS, Aberfoyle Park, SA","173 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.60297092194662,-35.080346570744275,173,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1461027702,1003180,665050,Address
"13 WINDEBANKS, Aberfoyle Park, SA","183 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.603344181786,-35.0815816724065,183,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,146103200*,1951,3809,Address
"13 WINDEBANKS, Aberfoyle Park, SA","193 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.60471515062966,-35.08219592403453,193,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1461034005,66373,31622,Address
"1-3 WINDEBANKS, Aberfoyle Park, SA","1-3 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58439130983643,-35.08078161565954,1-3,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459280063,1162380,1043848,Address
"13A WINDEBANKS, Aberfoyle Park, SA","13A WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.585872951947,-35.08079676200095,13A,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459287409,1022121,657615,Address
"13A WINDEBANKS, Aberfoyle Park, SA","13 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.5857732260357,-35.08080261058823,13,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459287302,1022120,657614,Address
"13B WINDEBANKS, Aberfoyle Park, SA","13B WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58597297778584,-35.08079091341367,13B,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459287505,1022122,657616,Address
"147 WINDEBANKS, Aberfoyle Park, SA","147 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60042048800182,-35.08088269124482,147,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460964008,676599,437995,Address
"149 WINDEBANKS, Aberfoyle Park, SA","149 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60067482656655,-35.080899937079096,149,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460965908,711116,473894,Address
"15 WINDEBANKS, Aberfoyle Park, SA","15 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.58617617870283,-35.08084894939513,15,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1459288006,242146,139780,Address
"15 WINDEBANKS, Aberfoyle Park, SA","155 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.60126373431638,-35.08100116262815,155,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460965983,718273,459812,Address
"15 WINDEBANKS, Aberfoyle Park, SA","165 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.6024772411948,-35.08150084193103,165,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1461024704,810258,530643,Address
"15 WINDEBANKS, Aberfoyle Park, SA","175 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",68.24,138.60419357661542,-35.08007138721462,175,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1461029003,71777,34484,Address
"151 WINDEBANKS, Aberfoyle Park, SA","151 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60086767998297,-35.08093382889256,151,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460965940,743140,479497,Address
"153 WINDEBANKS, Aberfoyle Park, SA","153 WINDEBANKS ROAD, ABERFOYLE PARK, SOUTH AUSTRALIA, 5159",89.24,138.60106068336316,-35.08096772070602,153,WINDEBANKS,ROAD,,ABERFOYLE PARK,SOUTH AUSTRALIA,5159,1460965967,743141,479498,Address
